countyid,countyname,name
33,Salaj,Cosniciu-de-Jos
33,Salaj,Cosniciu-de-Sus
33,Salaj,Cozla
33,Salaj,Crasna
33,Salaj,Creaca
33,Salaj,Criseni
33,Salaj,Cristelec
33,Salaj,Cristolt
33,Salaj,Cristoltel
33,Salaj,Cristur-Criseni
33,Salaj,Cublesu
33,Salaj,Cuceu
33,Salaj,Cuciulat
33,Salaj,Cutis
33,Salaj,Cuzaplac
33,Salaj,Dabiceni
33,Salaj,Deja
33,Salaj,Deleni
33,Salaj,Dersida
33,Salaj,Diosod
33,Salaj,Doba
33,Salaj,Dobrin
33,Salaj,Dobrocina
33,Salaj,Doh
33,Salaj,Dolheni
33,Salaj,Dolu
33,Salaj,Domnin
33,Salaj,Dragu
33,Salaj,Drighiu
33,Salaj,Dumuslau
33,Salaj,Fabrica
33,Salaj,Fagetu
33,Salaj,Falcusa
33,Salaj,Fantanele
33,Salaj,Fantanele-Rus
33,Salaj,Fetindia
33,Salaj,Fildu-de-Jos
33,Salaj,Fildu-de-Mijloc
33,Salaj,Fildu-de-Sus
33,Salaj,Firminis
33,Salaj,Fizes
33,Salaj,Fodora
33,Salaj,Francenii-de-Piatra
33,Salaj,Fufez
33,Salaj,Galaseni
33,Salaj,Galgau
33,Salaj,Galgau-Almasului
33,Salaj,Galpaia
33,Salaj,Garbou
33,Salaj,Garceiu
33,Salaj,Giurtelecu-Simleului
33,Salaj,Glod
33,Salaj,Gostila
33,Salaj,Gura-Vladesei
33,Salaj,Guruslau
33,Salaj,Halmasd
33,Salaj,Hasmas
33,Salaj,Hereclean
33,Salaj,Hida
33,Salaj,Horoatu-Cehului
33,Salaj,Horoatu-Crasnei
33,Salaj,Hurez
33,Salaj,Huseni
33,Salaj,Husia
33,Salaj,Huta
33,Salaj,Iaz
33,Salaj,Ileanda
33,Salaj,Ilisua
33,Salaj,Inau
33,Salaj,Ip
33,Salaj,Jac
33,Salaj,Jebucu
33,Salaj,Jibou
33,Salaj,Lazuri
33,Salaj,Lemniu
33,Salaj,Lesmir
33,Salaj,Letca
33,Salaj,Lompirt
33,Salaj,Lozna
33,Salaj,Luminisu
33,Salaj,Lupoaia
33,Salaj,Maeriste
33,Salaj,Magura
33,Salaj,Mal
33,Salaj,Maladia
33,Salaj,Maleni
33,Salaj,Marca
33,Salaj,Marca-Huta
33,Salaj,Marin
33,Salaj,Mesesenii-de-Jos
33,Salaj,Mesesenii-de-Sus
33,Salaj,Mesteacanu
33,Salaj,Mierta
33,Salaj,Miluani
33,Salaj,Mineu
33,Salaj,Mirsid
33,Salaj,Moiad
33,Salaj,Moigrad-Porolissum
33,Salaj,Motis
33,Salaj,Muncel
33,Salaj,Nadis
33,Salaj,Naimon
33,Salaj,Napradea
33,Salaj,Negreni
33,Salaj,Notig
33,Salaj,Nusfalau
33,Salaj,Ortelec
33,Salaj,Padureni
33,Salaj,Paduris
33,Salaj,Panic
33,Salaj,Pausa
33,Salaj,Peceiu
33,Salaj,Pericei
33,Salaj,Periceiu-Mic
33,Salaj,Perii-Vadului
33,Salaj,Petrindu
33,Salaj,Petrinzel
33,Salaj,Pirosa
33,Salaj,Plesca
33,Salaj,Plopis
33,Salaj,Poarta-Salajului
33,Salaj,Podisu
33,Salaj,Poiana-Blenchii
33,Salaj,Poiana-Magura
33,Salaj,Poiana-Ontii
33,Salaj,Poienita
33,Salaj,Popeni
33,Salaj,Popteleac
33,Salaj,Port
33,Salaj,Preluci
33,Salaj,Preoteasa
33,Salaj,Pria
33,Salaj,Prodanesti
33,Salaj,Purcaret
33,Salaj,Pusta
33,Salaj,Racas
33,Salaj,Rastoci
33,Salaj,Rastolt
33,Salaj,Rastoltu-Desert
33,Salaj,Ratin
33,Salaj,Ratovei
33,Salaj,Recea
33,Salaj,Recea-Mica
33,Salaj,Rogna
33,Salaj,Romanasi
33,Salaj,Romita
33,Salaj,Rona
33,Salaj,Ruginoasa
33,Salaj,Rus
33,Salaj,Sag
33,Salaj,Salajeni
33,Salaj,Salatig
33,Salaj,Samsud
33,Salaj,Sancraiu-Almasului
33,Salaj,Sancraiu-Silvaniei
33,Salaj,Sangeorgiu-de-Meses
33,Salaj,Sanmihaiu-Almasului
33,Salaj,Sanpetru-Almasului
33,Salaj,Santa-Maria
33,Salaj,Sarbi
33,Salaj,Sarmasag
33,Salaj,Sasa
33,Salaj,Seredeiu
33,Salaj,Sfaras
33,Salaj,Sici
33,Salaj,Sighetu-Silvaniei
33,Salaj,Simisna
33,Salaj,Simleu-Silvaniei
33,Salaj,Soimus
33,Salaj,Soimuseni
33,Salaj,Solomon
33,Salaj,Solona
33,Salaj,Somes-Guruslau
33,Salaj,Somes-Odorhei
33,Salaj,Stana
33,Salaj,Stana
33,Salaj,Starciu
33,Salaj,Stoboru
33,Salaj,Stupini
33,Salaj,Sub-Cetate
33,Salaj,Sumal
33,Salaj,Surduc
33,Salaj,Sutoru
33,Salaj,Tamasa
33,Salaj,Tarmure
33,Salaj,Taudu
33,Salaj,Testioara
33,Salaj,Tetisu
33,Salaj,Tihau
33,Salaj,Toplita
33,Salaj,Tranis
33,Salaj,Trestia
33,Salaj,Treznea
33,Salaj,Turbuta
33,Salaj,Tusa
33,Salaj,Ugrutiu
33,Salaj,Uileacu-Simleului
33,Salaj,Ulciug
33,Salaj,Vadurele
33,Salaj,Valcau-de-Jos
33,Salaj,Valcau-de-Sus
33,Salaj,Valea-Ciurenilor
33,Salaj,Valea-Hranei
33,Salaj,Valea-Lesului
33,Salaj,Valea-Loznei
33,Salaj,Valea-Lunga
33,Salaj,Valea-Pomilor
33,Salaj,Valeni
33,Salaj,Valisoara
33,Salaj,Var
33,Salaj,Varsolt
33,Salaj,Vartesca
33,Salaj,Verveghiu
33,Salaj,Viile-Jacului
33,Salaj,Voivodeni
33,Salaj,Zalau
33,Salaj,Zalha
33,Salaj,Zalnoc
33,Salaj,Zauan
33,Salaj,Zauan-Bai
33,Salaj,Zimbor
34,Satu-Mare,Acas
34,Satu-Mare,Aciua
34,Satu-Mare,Adrian
34,Satu-Mare,Ady-Endre
34,Satu-Mare,Agris
34,Satu-Mare,Aliceni
34,Satu-Mare,Aliza
34,Satu-Mare,Amati
34,Satu-Mare,Ambud
34,Satu-Mare,Andrid
34,Satu-Mare,Apa
34,Satu-Mare,Apateu
34,Satu-Mare,Ardud
34,Satu-Mare,Ardud-Vii
34,Satu-Mare,Atea
34,Satu-Mare,Baba-Novac
34,Satu-Mare,Babasesti
34,Satu-Mare,Babesti
34,Satu-Mare,Babta
34,Satu-Mare,Barsau
34,Satu-Mare,Barsau-de-Jos
34,Satu-Mare,Barsau-de-Sus
34,Satu-Mare,Batarci
34,Satu-Mare,Becheni
34,Satu-Mare,Beltiug
34,Satu-Mare,Bercu
34,Satu-Mare,Bercu-Nou
34,Satu-Mare,Berea
34,Satu-Mare,Berindan
34,Satu-Mare,Berveni
34,Satu-Mare,Bicau
34,Satu-Mare,Bixad
34,Satu-Mare,Blaja
34,Satu-Mare,Bocicau
34,Satu-Mare,Bogdand
34,Satu-Mare,Boghis
34,Satu-Mare,Boinesti
34,Satu-Mare,Bolda
34,Satu-Mare,Borlesti
34,Satu-Mare,Botiz
34,Satu-Mare,Calinesti-Oas
34,Satu-Mare,Camarzana
34,Satu-Mare,Camin
34,Satu-Mare,Capleni
34,Satu-Mare,Caraseu
34,Satu-Mare,Carei
34,Satu-Mare,Cauas
34,Satu-Mare,Cean
34,Satu-Mare,Cehal
34,Satu-Mare,Cehalut
34,Satu-Mare,Certeze
34,Satu-Mare,Chegea
34,Satu-Mare,Chereusa
34,Satu-Mare,Chilia
34,Satu-Mare,Chisau
34,Satu-Mare,Cidreag
34,Satu-Mare,Cig
34,Satu-Mare,Cionchesti
34,Satu-Mare,Ciumesti
34,Satu-Mare,Ciuperceni
34,Satu-Mare,Coca
34,Satu-Mare,Comlausa
34,Satu-Mare,Corod
34,Satu-Mare,Corund
34,Satu-Mare,Craidorolt
34,Satu-Mare,Criseni
34,Satu-Mare,Crucisor
34,Satu-Mare,Cucu
34,Satu-Mare,Culciu
34,Satu-Mare,Culciu-Mare
34,Satu-Mare,Culciu-Mic
34,Satu-Mare,Cuta
34,Satu-Mare,Dacia
34,Satu-Mare,Dara
34,Satu-Mare,Decebal
34,Satu-Mare,Dindesti
34,Satu-Mare,Dindestiu-Mic
34,Satu-Mare,Doba
34,Satu-Mare,Dobolt
34,Satu-Mare,Dobra
34,Satu-Mare,Domanesti
34,Satu-Mare,Dorolt
34,Satu-Mare,Draguseni
34,Satu-Mare,Dumbrava
34,Satu-Mare,Eriu-Sancrai
34,Satu-Mare,Eteni
34,Satu-Mare,Foieni
34,Satu-Mare,Ganas
34,Satu-Mare,Gelu
34,Satu-Mare,Gerausa
34,Satu-Mare,Ghenci
34,Satu-Mare,Gherta-Mare
34,Satu-Mare,Gherta-Mica
34,Satu-Mare,Ghilesti
34,Satu-Mare,Ghilvaci
34,Satu-Mare,Ghirisa
34,Satu-Mare,Ghirolt
34,Satu-Mare,Giorocuta
34,Satu-Mare,Giungi
34,Satu-Mare,Giurtelecu-Hododului
34,Satu-Mare,Halmeu
34,Satu-Mare,Halmeu-Vii
34,Satu-Mare,Hodisa
34,Satu-Mare,Hodod
34,Satu-Mare,Homoroade
34,Satu-Mare,Homorodu-de-Jos
34,Satu-Mare,Homorodu-de-Mijloc
34,Satu-Mare,Homorodu-de-Sus
34,Satu-Mare,Horea
34,Satu-Mare,Hotoan
34,Satu-Mare,Hrip
34,Satu-Mare,Hurezu-Mare
34,Satu-Mare,Huta-Certeze
34,Satu-Mare,Ianculesti
34,Satu-Mare,Iegheriste
34,Satu-Mare,Iojib
34,Satu-Mare,Irina
34,Satu-Mare,Istrau
34,Satu-Mare,Lazuri
34,Satu-Mare,Lechinta
34,Satu-Mare,Lelei
34,Satu-Mare,Lipau
34,Satu-Mare,Livada
34,Satu-Mare,Livada-Mica
34,Satu-Mare,Lucaceni
34,Satu-Mare,Luna
34,Satu-Mare,Lunca-Apei
34,Satu-Mare,Madaras
34,Satu-Mare,Marius
34,Satu-Mare,Marna-Noua
34,Satu-Mare,Martinesti
34,Satu-Mare,Medies-Raturi
34,Satu-Mare,Mediesu-Aurit
34,Satu-Mare,Medies-Vii
34,Satu-Mare,Medisa
34,Satu-Mare,Mesteacan
34,Satu-Mare,Micula
34,Satu-Mare,Micula-Noua
34,Satu-Mare,Mihaieni
34,Satu-Mare,Moftin
34,Satu-Mare,Moftinu-Mare
34,Satu-Mare,Moftinu-Mic
34,Satu-Mare,Moiseni
34,Satu-Mare,Nadisu-Hododului
34,Satu-Mare,Necopoi
34,Satu-Mare,Negresti-Oas
34,Satu-Mare,Nisipeni
34,Satu-Mare,Noroieni
34,Satu-Mare,Oar
34,Satu-Mare,Odoreu
34,Satu-Mare,Orasu-Nou
34,Satu-Mare,Orasu-Nou-Vii
34,Satu-Mare,Orbau
34,Satu-Mare,Pasunea-Mare
34,Satu-Mare,Paulesti
34,Satu-Mare,Paulian
34,Satu-Mare,Peles
34,Satu-Mare,Pelisor
34,Satu-Mare,Petea
34,Satu-Mare,Petin
34,Satu-Mare,Petresti
34,Satu-Mare,Pir
34,Satu-Mare,Piru-Nou
34,Satu-Mare,Piscari
34,Satu-Mare,Piscolt
34,Satu-Mare,Poiana-Codrului
34,Satu-Mare,Pomi
34,Satu-Mare,Portita
34,Satu-Mare,Porumbesti
34,Satu-Mare,Potau
34,Satu-Mare,Prilog
34,Satu-Mare,Prilog-Vii
34,Satu-Mare,Racova
34,Satu-Mare,Racsa
34,Satu-Mare,Racsa-Vii
34,Satu-Mare,Radulesti
34,Satu-Mare,Ratesti
34,Satu-Mare,Ratiu
34,Satu-Mare,Remetea-Oasului
34,Satu-Mare,Resighea
34,Satu-Mare,Romanesti
34,Satu-Mare,Rosiori
34,Satu-Mare,Ruseni
34,Satu-Mare,Sacaseni
34,Satu-Mare,Sai
34,Satu-Mare,Sandra
34,Satu-Mare,Sanislau
34,Satu-Mare,Sanmiclaus
34,Satu-Mare,Santau
34,Satu-Mare,Saratura
34,Satu-Mare,Sarauad
34,Satu-Mare,Sarvazel
34,Satu-Mare,Satmarel
34,Satu-Mare,Satu-Mare
34,Satu-Mare,Satu-Mic
34,Satu-Mare,Sauca
34,Satu-Mare,Scarisoara-Noua
34,Satu-Mare,Secheresa
34,Satu-Mare,Ser
34,Satu-Mare,Silvas
34,Satu-Mare,Sirlau
34,Satu-Mare,Socond
34,Satu-Mare,Soconzel
34,Satu-Mare,Solduba
34,Satu-Mare,Someseni
34,Satu-Mare,Stana
34,Satu-Mare,Sudurau
34,Satu-Mare,Supur
34,Satu-Mare,Supur-de-Jos
34,Satu-Mare,Supuru-de-Sus
34,Satu-Mare,Tamaseni
34,Satu-Mare,Tarna-Mare
34,Satu-Mare,Tarsolt
34,Satu-Mare,Tasnad
34,Satu-Mare,Tataresti
34,Satu-Mare,Teghea
34,Satu-Mare,Terebesti
34,Satu-Mare,Tireac
34,Satu-Mare,Tiream
34,Satu-Mare,Traian
34,Satu-Mare,Trip
34,Satu-Mare,Tur
34,Satu-Mare,Turt
34,Satu-Mare,Turt-Bai
34,Satu-Mare,Turulung
34,Satu-Mare,Turulung-Vii
34,Satu-Mare,Unimat
34,Satu-Mare,Urziceni
34,Satu-Mare,Urziceni-Padure
34,Satu-Mare,Vagas
34,Satu-Mare,Valea-Morii
34,Satu-Mare,Valea-Seaca
34,Satu-Mare,Valea-Vinului
34,Satu-Mare,Vama
34,Satu-Mare,Vanatoresti
34,Satu-Mare,Vetis
34,Satu-Mare,Vezendiu
34,Satu-Mare,Viile-Satu-Mare
34,Satu-Mare,Viisoara
35,Sibiu,Aciliu
35,Sibiu,Agarbiciu
35,Sibiu,Agnita
35,Sibiu,Alamor
35,Sibiu,Albi
35,Sibiu,Alma
35,Sibiu,Alma-Vii
35,Sibiu,Altina
35,Sibiu,Amnas
35,Sibiu,Apoldu-de-Jos
35,Sibiu,Apoldu-de-Sus
35,Sibiu,Apos
35,Sibiu,Armeni
35,Sibiu,Arpasu-de-Jos
35,Sibiu,Arpasu-de-Sus
35,Sibiu,Atel
35,Sibiu,Avrig
35,Sibiu,Axente-Sever
35,Sibiu,Barghis
35,Sibiu,Bazna
35,Sibiu,Benesti
35,Sibiu,Biertan
35,Sibiu,Blajel
35,Sibiu,Boarta
35,Sibiu,Bogatu-Roman
35,Sibiu,Boian
35,Sibiu,Boita
35,Sibiu,Bradeni
35,Sibiu,Bradu
35,Sibiu,Brateiu
35,Sibiu,Brosteni
35,Sibiu,Bruiu
35,Sibiu,Buia
35,Sibiu,Bungard
35,Sibiu,Buzd
35,Sibiu,Carta
35,Sibiu,Cartisoara
35,Sibiu,Casolt
35,Sibiu,Chesler
35,Sibiu,Chirpar
35,Sibiu,Cisnadie
35,Sibiu,Cisnadioara
35,Sibiu,Colonia-Talmaciu
35,Sibiu,Colonia-Tarnava
35,Sibiu,Colun
35,Sibiu,Copsa-Mare
35,Sibiu,Copsa-Mica
35,Sibiu,Cornatel
35,Sibiu,Coves
35,Sibiu,Crint
35,Sibiu,Cristian
35,Sibiu,Curciu
35,Sibiu,Daia
35,Sibiu,Darlos
35,Sibiu,Dealu-Frumos
35,Sibiu,Dobarca
35,Sibiu,Dumbraveni
35,Sibiu,Dupus
35,Sibiu,Ernea
35,Sibiu,Fantanele
35,Sibiu,Floresti
35,Sibiu,Fofeldea
35,Sibiu,Gales
35,Sibiu,Gherdeal
35,Sibiu,Ghijasa-de-Jos
35,Sibiu,Ghijasa-de-Sus
35,Sibiu,Giacas
35,Sibiu,Glamboaca
35,Sibiu,Gura-Raului
35,Sibiu,Gusu
35,Sibiu,Hamba
35,Sibiu,Hasag
35,Sibiu,Hoghilag
35,Sibiu,Hosman
35,Sibiu,Iacobeni
35,Sibiu,Ighisu-Nou
35,Sibiu,Ighisu-Vechi
35,Sibiu,Ilimbav
35,Sibiu,Jina
35,Sibiu,Laslea
35,Sibiu,Lazaret
35,Sibiu,Loamnes
35,Sibiu,Lotrioara
35,Sibiu,Ludos
35,Sibiu,Mag
35,Sibiu,Malancrav
35,Sibiu,Mandra
35,Sibiu,Marpod
35,Sibiu,Marsa
35,Sibiu,Medias
35,Sibiu,Merghindeal
35,Sibiu,Metis
35,Sibiu,Micasasa
35,Sibiu,Miercurea-Sibiului
35,Sibiu,Mighindoala
35,Sibiu,Mihaileni
35,Sibiu,Moardas
35,Sibiu,Mohu
35,Sibiu,Mosna
35,Sibiu,Motis
35,Sibiu,Movile
35,Sibiu,Nemsa
35,Sibiu,Netus
35,Sibiu,Nocrich
35,Sibiu,Noistat
35,Sibiu,Nou
35,Sibiu,Nou-Roman
35,Sibiu,Nou-Sasesc
35,Sibiu,Nucet
35,Sibiu,Ocna-Sibiului
35,Sibiu,Orlat
35,Sibiu,Padureni
35,Sibiu,Paltin
35,Sibiu,Paltinis
35,Sibiu,Pauca
35,Sibiu,Paucea
35,Sibiu,Pelisor
35,Sibiu,Petis
35,Sibiu,Poiana-Sibiului
35,Sibiu,Poienita
35,Sibiu,Poplaca
35,Sibiu,Porumbacu-de-Jos
35,Sibiu,Porumbacu-de-Sus
35,Sibiu,Presaca
35,Sibiu,Prislop
35,Sibiu,Prod
35,Sibiu,Racovita
35,Sibiu,Rasinari
35,Sibiu,Rau-Sadului
35,Sibiu,Ravasel
35,Sibiu,Retis
35,Sibiu,Richis
35,Sibiu,Roandola
35,Sibiu,Rod
35,Sibiu,Romanesti
35,Sibiu,Rosia
35,Sibiu,Ruja
35,Sibiu,Rusciori
35,Sibiu,Rusi
35,Sibiu,Sacadate
35,Sibiu,Sacel
35,Sibiu,Sadinca
35,Sibiu,Sadu
35,Sibiu,Salcau
35,Sibiu,Saliste
35,Sibiu,Sangatin
35,Sibiu,Sarata
35,Sibiu,Saros-pe-Tarnave
35,Sibiu,Sasaus
35,Sibiu,Scoreiu
35,Sibiu,Sebesu-de-Jos
35,Sibiu,Sebesu-de-Sus
35,Sibiu,Seica-Mare
35,Sibiu,Seica-Mica
35,Sibiu,Selimbar
35,Sibiu,Sibiel
35,Sibiu,Sibiu
35,Sibiu,Slimnic
35,Sibiu,Smig
35,Sibiu,Soala
35,Sibiu,Somartin
35,Sibiu,Sorostin
35,Sibiu,Stejarisu
35,Sibiu,Stenea
35,Sibiu,Sura-Mare
35,Sibiu,Sura-Mica
35,Sibiu,Talmacel
35,Sibiu,Talmaciu
35,Sibiu,Tapu
35,Sibiu,Tarnava
35,Sibiu,Teline
35,Sibiu,Tichindeal
35,Sibiu,Tilisca
35,Sibiu,Toparcea
35,Sibiu,Turnu-Rosu
35,Sibiu,Valchid
35,Sibiu,Vale
35,Sibiu,Valea-Lunga
35,Sibiu,Valea-Viilor
35,Sibiu,Valeni
35,Sibiu,Vard
35,Sibiu,Vecerd
35,Sibiu,Velt
35,Sibiu,Veseud-Chirpar
35,Sibiu,Veseud-Slimnic
35,Sibiu,Vestem
35,Sibiu,Vurpar
35,Sibiu,Zlagna
36,Suceava,Adancata
36,Suceava,Antoceni
36,Suceava,Arbore
36,Suceava,Argel
36,Suceava,Argestru
36,Suceava,Arghira
36,Suceava,Artari
36,Suceava,Badeuti
36,Suceava,Badragi
36,Suceava,Bahna-Arin
36,Suceava,Baia
36,Suceava,Bainet
36,Suceava,Baisesti
36,Suceava,Balaceana
36,Suceava,Balcauti
36,Suceava,Balinesti
36,Suceava,Bancesti
36,Suceava,Banesti
36,Suceava,Barasti
36,Suceava,Basarabi
36,Suceava,Benia
36,Suceava,Berchisesti
36,Suceava,Beresti
36,Suceava,Bilca
36,Suceava,Bivolaria
36,Suceava,Bobeica
36,Suceava,Bodnareni
36,Suceava,Bogata
36,Suceava,Bogdanesti
36,Suceava,Boroaia
36,Suceava,Bosanci
36,Suceava,Botesti
36,Suceava,Botos
36,Suceava,Botosana
36,Suceava,Botosanita-Mare
36,Suceava,Botosanita-Mica
36,Suceava,Botus
36,Suceava,Botusel
36,Suceava,Boura
36,Suceava,Bradatel
36,Suceava,Braiesti
36,Suceava,Branistea
36,Suceava,Brasca
36,Suceava,Breaza
36,Suceava,Breaza-de-Sus
36,Suceava,Brodina
36,Suceava,Brodina-de-Jos
36,Suceava,Brodina-Izvoarele
36,Suceava,Brosteni
36,Suceava,Brosteni-Draguseni
36,Suceava,Bucsoaia
36,Suceava,Buda-Rasca
36,Suceava,Buda-Zvoristea
36,Suceava,Budeni
36,Suceava,Bulai
36,Suceava,Bunesti
36,Suceava,Burla
36,Suceava,Bursuceni
36,Suceava,Cacica
36,Suceava,Cajvana
36,Suceava,Calafindesti
36,Suceava,Calinesti-Darmanesti
36,Suceava,Calinesti-Serbauti
36,Suceava,Calinesti-Vasilache
36,Suceava,Calugareni
36,Suceava,Camarzani
36,Suceava,Campulung-Moldovenesc
36,Suceava,Capu-Campului
36,Suceava,Capu-Codrului
36,Suceava,Carlibaba
36,Suceava,Carlibaba-Noua
36,Suceava,Casoi
36,Suceava,Catrinari
36,Suceava,Chiliseni
36,Suceava,Chiril
36,Suceava,Ciocanesti
36,Suceava,Ciomartan
36,Suceava,Ciprian-Porumbescu
36,Suceava,Ciumarna
36,Suceava,Ciumulesti
36,Suceava,Climauti
36,Suceava,Clit
36,Suceava,Codru
36,Suceava,Cojocareni
36,Suceava,Cojoci
36,Suceava,Colacu
36,Suceava,Comanesti
36,Suceava,Corlata
36,Suceava,Corni
36,Suceava,Cornu-Luncii
36,Suceava,Corocaiesti
36,Suceava,Corpaci
36,Suceava,Cosna
36,Suceava,Costana
36,Suceava,Costileva
36,Suceava,Costisa
36,Suceava,Cotargasi
36,Suceava,Cotu-Baii
36,Suceava,Cotu-Dobei
36,Suceava,Coverca
36,Suceava,Cozanesti
36,Suceava,Crucea
36,Suceava,Cumparatura
36,Suceava,Cununschi
36,Suceava,Danila
36,Suceava,Darmanesti
36,Suceava,Darmoxa
36,Suceava,Dealu
36,Suceava,Dealu-Floreni
36,Suceava,Deia
36,Suceava,Deleni
36,Suceava,Delnita
36,Suceava,Delut
36,Suceava,Demacusa
36,Suceava,Dolhasca
36,Suceava,Dolhesti
36,Suceava,Dolhestii-Mari
36,Suceava,Dolhestii-Mici
36,Suceava,Dorna-Arini
36,Suceava,Dorna-Candrenilor
36,Suceava,Dornesti
36,Suceava,Dornisoara
36,Suceava,Doroteia
36,Suceava,Dragoiasa
36,Suceava,Dragoiesti
36,Suceava,Dragomirna
36,Suceava,Dragosa
36,Suceava,Draguseni
36,Suceava,Dubiusca
36,Suceava,Dumbrava-Cornu-Luncii
36,Suceava,Dumbrava-Granicesti
36,Suceava,Dumbraveni
36,Suceava,Dumbraveni-Rasca
36,Suceava,Dumbravita
36,Suceava,Ehreste
36,Suceava,Falcau
36,Suceava,Falticeni
36,Suceava,Fantana-Mare
36,Suceava,Fantanele
36,Suceava,Fetesti
36,Suceava,Florinta
36,Suceava,Forasti
36,Suceava,Frasin
36,Suceava,Frasin-Brosteni
36,Suceava,Fratautii-Noi
36,Suceava,Fratautii-Vechi
36,Suceava,Frumoasa
36,Suceava,Frumosu
36,Suceava,Fundu-Moldovei
36,Suceava,Gainesti
36,Suceava,Galanesti
36,Suceava,Gara
36,Suceava,Gara-Leu
36,Suceava,Gemenea
36,Suceava,Gheorghiteni
36,Suceava,Giulesti
36,Suceava,Giurgesti
36,Suceava,Glodu
36,Suceava,Gramesti
36,Suceava,Granicesti
36,Suceava,Grigoresti
36,Suceava,Groapa-Vladichii
36,Suceava,Gropeni
36,Suceava,Gulia
36,Suceava,Gura-Haitii
36,Suceava,Gura-Humorului
36,Suceava,Gura-Putnei
36,Suceava,Gura-Solcii
36,Suceava,Haleasa
36,Suceava,Hancea
36,Suceava,Hantesti
36,Suceava,Hartop
36,Suceava,Herla
36,Suceava,Holda
36,Suceava,Holdita
36,Suceava,Horodnic
36,Suceava,Horodnic-de-Jos
36,Suceava,Horodnic-de-Sus
36,Suceava,Horodniceni
36,Suceava,Hreatca
36,Suceava,Humoreni
36,Suceava,Hurjuieni
36,Suceava,Husi
36,Suceava,Iacobeni
36,Suceava,Iacobesti
36,Suceava,Iaslovat
36,Suceava,Iaz
36,Suceava,Iedu
36,Suceava,Iesle
36,Suceava,Ilisesti
36,Suceava,Ioneasa
36,Suceava,Ipotesti
36,Suceava,Izvoarele-Sucevei
36,Suceava,Jacota
36,Suceava,Jahalia
36,Suceava,Lamaseni
36,Suceava,Leucusesti
36,Suceava,Lipoveni
36,Suceava,Lisaura
36,Suceava,Liteni
36,Suceava,Liteni-Moara
36,Suceava,Lucacesti
36,Suceava,Lunca-Milisauti
36,Suceava,Lunca-Zamostea
36,Suceava,Luncusoara
36,Suceava,Lungeni
36,Suceava,Lupcina
36,Suceava,Magura
36,Suceava,Maidan
36,Suceava,Malini
36,Suceava,Manastioara-Siret
36,Suceava,Manastioara-Udesti
36,Suceava,Manastirea-Humorului
36,Suceava,Maneuti
36,Suceava,Manolea
36,Suceava,Marginea
36,Suceava,Maritei
36,Suceava,Mariteia-Mica
36,Suceava,Mazanaesti
36,Suceava,Mereni
36,Suceava,Meresti
36,Suceava,Mestecanis
36,Suceava,Mesteceni
36,Suceava,Mihaiesti
36,Suceava,Mihoveni
36,Suceava,Milisauti
36,Suceava,Mironu
36,Suceava,Mitocasi
36,Suceava,Mitocu-Dragomirnei
36,Suceava,Moara
36,Suceava,Moara-Carp
36,Suceava,Moara-Nica
36,Suceava,Moisa
36,Suceava,Moldova-Sulita
36,Suceava,Moldovita
36,Suceava,Molid
36,Suceava,Movileni
36,Suceava,Musenita
36,Suceava,Neagra
36,Suceava,Neagra-Sarului
36,Suceava,Negostina
36,Suceava,Negrileasa
36,Suceava,Nicani
36,Suceava,Nigotesti
36,Suceava,Nisipitu
36,Suceava,Norocu
36,Suceava,Obcina
36,Suceava,Oniceni
36,Suceava,Ortoaia
36,Suceava,Osoi
36,Suceava,Ostra
36,Suceava,Padureni
36,Suceava,Paiseni
36,Suceava,Paltin
36,Suceava,Paltinis
36,Suceava,Paltinoasa
36,Suceava,Paltinu
36,Suceava,Panaci
36,Suceava,Paraie
36,Suceava,Parau-Negrei
36,Suceava,Parhauti
36,Suceava,Partestii-de-Jos
36,Suceava,Partestii-de-Sus
36,Suceava,Patrauti
36,Suceava,Petia
36,Suceava,Pietroasa
36,Suceava,Pilugani
36,Suceava,Plai
36,Suceava,Plaiu-Sarului
36,Suceava,Plavalari
36,Suceava,Plesa
36,Suceava,Plesesti
36,Suceava,Plopeni
36,Suceava,Plutonita
36,Suceava,Pocoleni
36,Suceava,Podeni
36,Suceava,Podu-Cosnei
36,Suceava,Poiana-Dolhasca
36,Suceava,Poiana-Marului
36,Suceava,Poiana-Micului
36,Suceava,Poiana-Negrii
36,Suceava,Poiana-Stampei
36,Suceava,Poiana-Zvoristea
36,Suceava,Poienari
36,Suceava,Poieni-Solca
36,Suceava,Poieni-Suceava
36,Suceava,Pojorata
36,Suceava,Praleni
36,Suceava,Praxia
36,Suceava,Prelipca
36,Suceava,Preutesti
36,Suceava,Prisaca-Dornei
36,Suceava,Probota
36,Suceava,Putna
36,Suceava,Racova
36,Suceava,Radaseni
36,Suceava,Radauti
36,Suceava,Rasca
36,Suceava,Rauteni
36,Suceava,Reuseni
36,Suceava,Romanesti-Cosna
36,Suceava,Romanesti-Granicesti
36,Suceava,Roscani
36,Suceava,Rosiori
36,Suceava,Rosu
36,Suceava,Rotopanesti
36,Suceava,Rotunda
36,Suceava,Rudesti
36,Suceava,Runcu
36,Suceava,Rusca
36,Suceava,Rusi
36,Suceava,Rusii-Manastioara
36,Suceava,Sacuta
36,Suceava,Sadau
36,Suceava,Sadova
36,Suceava,Salageni
36,Suceava,Salcea
36,Suceava,Sarghiesti
